original_text,translated_text,text_hash,translation_config
"DeepSeek I 深度求素
×丨茴哗哩哗哩（° 也吽哩吽哩 “°)口干材×|充气城堡老板视角哗哩哗×|茴性转后的自己是你的理想×| ワつロ干ヤ 充気城惺老板祝角 吽哩 性轄后的自己是仰的理想 2026 OCR工具排行榜: 20260CR工具排行榜
【声于/ASMR】）× [声フェチ/ASMR] メ GitHub GitHub
github.com -- ithub.con.
☆图
所有书签 所有干笠
Agent
) Create issue ... Create issue
Write code write code ℃Git - Git - Pull requests - I' Pull requests
OCT 28-29 ■ SAN FRANCISCO, CA SAN FRANCISCO, CA
Top repositories Top repositories
New new
Feed Feed
Filter
Save $600 with Super Early Save S600 with Super Early
Find a repository.. Find a repository.
Bird passes through July 8. Bird passes through July 8.
Ilcde/ReMyCloud Ilccde/ReMyCloud
tamlok starred a repository tamlok starred a repository
vnotex/vnote vnotex/vnote
yesterday /esterday
Register now Register now
Ilcde/AITranslate Ilccde/AITranslate
github/copilot-cli 9 github/copilot-cli
de1s
Ilcde/CPHe Ilccde/CPHe
llcde/PageGen Ilccde/PageGen
GitHub Copilot CLl brings the power of Copilot coding agent directly to your terminal. GitHub Copilot CLI bri ngs the power of Copilot I coding agent directly to your terminal.
Latest from our changelog Latest from our changelog
●Shell☆ 10.8k 含10.8k
llcde/sqlitebrowser_fork Ilccde/sqlitebrowser_fork
5 hours ago 5 hours ago
Ilcde/RMCVnote Ilccde/RMCVnote
GitHub Models is no longer available to GitHub Models i is no longer available to
new customers new customers
Showmore Show more
tamlok starred a repository tamlok starred a repository
9 hours ago 9 hours ago
ast wee!
GitHub Code Quality generally available GitHub Code Quality generally available
July 20, 2026 July 20, 2026
Kilo-Org/kilocode - Kilo-Org kilocode
☆Stal Star
9 hours ago ９ hours ago
Kilo is the allin-one agentic engineering platform. Build, ship, and iterate faster with the most popular open source Kilo is the all-in-one agentic engineering platform. Build, ship, r with the most popular open source
Organization-level enablement for Organization-level enablement for
and iterate faster
coding agent. coding agent.
GitHub Code Quality GitHub Code Quality
●TypeScript TypeScript ☆20.2k 含20,2水
Yesterday Yesterday
Copilot usage metrics now include more Copilot usage metrics now include more
of your active users of your active users
View changelog - View changelog -
Trending repositories · See more へ Trending repositories See more
DietrichGebert/ponytail DietrichGebert/ponytail
s☆ Star
Makes your AI agent think like the laziest senior dev n the roon The best Code is the code you never wrote
JavaScript ☆ 25.4k JavaScript 合25,4
omnigent-ai/omnigent Omnigent-ai/omnigent
de1s Star
A meta-harness for all your Al agents. Omnigent provides a common layer over Claude Code, Codex, Pi, and the agents A meta-harness for all your AI I agents over Claude Code, Codex. , Pi, and the agents
you write yourself: swap or combine harnesses without rewriting, keep them in che.. you write yourself. swap or combine harnesses without . rewriting. keep","DeepSeek I 深度求索
×丨哔哩哔哩（° 也哔哩哔哩 “°)口干材×|充气城堡老板视角哔哩哔×|性转后的自己是你的理想×| ワつロ干ヤ 充气城堡老板视角 哔哩 性转后的自己是你的理想 2026 OCR工具排行榜: 2026 OCR工具排行榜
【声音/ASMR】）× [声フェチ/ASMR] メ GitHub GitHub
github.com -- github.com
☆图
所有书签 所有书签
Agent
) Create issue ... Create issue
Write code write code ℃Git - Git - Pull requests - I' Pull requests
OCT 28-29 ■ SAN FRANCISCO, CA SAN FRANCISCO, CA
Top repositories Top repositories
New new
Feed Feed
Filter
Save $600 with Super Early Save $600 with Super Early
Find a repository.. Find a repository.
Bird passes through July 8. Bird passes through July 8.
Ilcde/ReMyCloud Ilcde/ReMyCloud
tamlok starred a repository tamlok starred a repository
vnotex/vnote vnotex/vnote
yesterday yesterday
Register now Register now
Ilcde/AITranslate Ilcde/AITranslate
github/copilot-cli github/copilot-cli
de1s
Ilcde/CPHe Ilcde/CPHe
Ilcde/PageGen Ilcde/PageGen
GitHub Copilot CLI brings the power of Copilot coding agent directly to your terminal. GitHub Copilot CLI brings the power of Copilot coding agent directly to your terminal.
Latest from our changelog Latest from our changelog
●Shell☆ 10.8k 含10.8k
Ilcde/sqlitebrowser_fork Ilcde/sqlitebrowser_fork
5 hours ago 5 hours ago
Ilcde/RMCVnote Ilcde/RMCVnote
GitHub Models is no longer available to GitHub Models is no longer available to
new customers new customers
Show more Show more
tamlok starred a repository tamlok starred a repository
9 hours ago 9 hours ago
ast week!
GitHub Code Quality generally available GitHub Code Quality generally available
July 20, 2026 July 20, 2026
Kilo-Org/kilocode - Kilo-Org/kilocode
☆Star Star
9 hours ago 9 hours ago
Kilo is the all-in-one agentic engineering platform. Build, ship, and iterate faster with the most popular open source Kilo is the all-in-one agentic engineering platform. Build, ship, and iterate faster with the most popular open source
Organization-level enablement for Organization-level enablement for
and iterate faster
coding agent. coding agent.
GitHub Code Quality GitHub Code Quality
●TypeScript TypeScript ☆20.2k 含20.2k
Yesterday Yesterday
Copilot usage metrics now include more Copilot usage metrics now include more
of your active users of your active users
View changelog - View changelog -
Trending repositories · See more Trending repositories See more
DietrichGebert/ponytail DietrichGebert/ponytail
s☆ Star
Makes your AI agent think like the laziest senior dev in the room The best Code is the code you never wrote
JavaScript ☆ 25.4k JavaScript 含25.4k
omnigent-ai/omnigent Omnigent-ai/omnigent
de1s Star
A meta-harness for all your AI agents. Omnigent provides a common layer over Claude Code, Codex, Pi, and the agents A meta-harness for all your AI agents. Omnigent provides a common layer over Claude Code, Codex, Pi, and the agents
you write yourself: swap or combine harnesses without rewriting, keep them in check. you write yourself: swap or combine harnesses without rewriting, keep them in check.",14e51fc82fb90feb42fc06e49cb15f38,deepseek|auto|zh-CN
DeepSeek I 深度求素,DeepSeek I 深度求索,9bc1003a6e7c17217284103208fa6e04,deepseek|auto|zh-CN
×丨茴哗哩哗哩（°- 也吽哩吽哩( “°)口干材×| 充气城堡老板视角 哗哩哔×丨茴 性转后的自己是你的理想×丨 2026 OCR工具排行榜： ワつロ干ヤ 充気城惺老板祝角 吽哩 」「 性轄后的自己是仰的理想 メ 20260CR工具排行榜,×丨哔哩哔哩（°- 也哔哩哔哩( “°)口干材×| 充气城堡老板视角 哔哩哔×丨 性转后的自己是你的理想×丨 2026 OCR工具排行榜： 充气城堡老板视角 哔哩 」「 性转后的自己是你的理想 メ 2026 OCR工具排行榜,14bfba8c6aa6a04a70b34fde04f6b612,deepseek|auto|zh-CN
【声］于/ASMR】）× [声フェチ/ASMR] メ GitHub GitHub,【声/ASMR】）× [声フェチ/ASMR] メ GitHub GitHub,553835443c4793063a32160052245401,deepseek|auto|zh-CN
github.com ithub.con.,github.com github.com,7e71eb63e470d3ee55729137cfc11d31,deepseek|auto|zh-CN
☆图,☆图,5e185dc0e5cd8b3fb4f9ea915a147cf7,deepseek|auto|zh-CN
所有书签 所有干釜,所有书签 所有书签,0772384507bebc21b22bb20e225ffd46,deepseek|auto|zh-CN
Top repositories Top repositories,Top repositories Top repositories,7923b966d3adbff709d1d5b41e809d91,deepseek|auto|zh-CN
New new,New new,f91e6f14bc4c5e1d14527aff939ceb78,deepseek|auto|zh-CN
ogulcancelik/herdr ogulcancelik/herdr,ogulcancelik/herdr ogulcancelik/herdr,baac22749b7a3d9d24db3fc2efdda0b9,deepseek|auto|zh-CN
Star,Star,26f93e6e68e28a698377e941cb59f29a,deepseek|auto|zh-CN
Find a repository..,Find a repository..,70d2dedf957e706b38f610f161e87294,deepseek|auto|zh-CN
agent multiplexer that lives in your terminal. agent multiplexer that lives in your terminal,agent multiplexer that lives in your terminal. agent multiplexer that lives in your terminal,4a20bc0a4eb013b00bd192a49d7c9634,deepseek|auto|zh-CN
D Rust,D Rust,69766692f2b0170a61f5df05c4b02b4a,deepseek|auto|zh-CN
Ilcde/ReMyCloud Ilccde/ReMyCloud,Ilcde/ReMyCloud Ilccde/ReMyCloud,8a4a457a3da10cb85721369b55abab70,deepseek|auto|zh-CN
vnotex/vnote 'notex/vnote,vnotex/vnote vnotex/vnote,d3cc63f2e335830c38c9e7c45f2087e3,deepseek|auto|zh-CN
Ilcde/AITranslate Ilccde/AITranslate,Ilcde/AITranslate Ilccde/AITranslate,ca4d6c37e96cc13dc8c79ad4fd281b91,deepseek|auto|zh-CN
tamlok contributed to vnotex/vnote tamlok contributed to vnotex/vnote,tamlok contributed to vnotex/vnote tamlok contributed to vnotex/vnote,8bbdae2e3be098210c2adf73b5f5f750,deepseek|auto|zh-CN
Ilcde/CPHe Ilcde/CPHe,Ilcde/CPHe Ilcde/CPHe,2008a4244bcbd8d65c50ddc2cb83fa9e,deepseek|auto|zh-CN
weeks ago weeks agc,weeks ago weeks ago,3289660817028630bef5a5cb8dc556bd,deepseek|auto|zh-CN
llcde/PageGen Ilccde/PageGen,llcde/PageGen Ilccde/PageGen,0f93a64d84f87cbf2dfa7b3fde5d1b87,deepseek|auto|zh-CN
Ci/readd qt5.15 windows Ci/readd qt5.15 windows #2696 ＃2696,Ci/readd qt5.15 windows Ci/readd qt5.15 windows #2696 #2696,dc89e2a03236a033dfe818f95ba3f43e,deepseek|auto|zh-CN
Ilcde/sqlitebrowser_fork Ilccde/sqlitebrowser_fork,Ilcde/sqlitebrowser_fork Ilccde/sqlitebrowser_fork,54be3faa063f5a3edcb658b4c9a0df81,deepseek|auto|zh-CN
Merged - Merged tamlok merged 18 commits tamlok merged 18 commit.,Merged - Merged tamlok merged 18 commits tamlok merged 18 commits,699a788248e8b68bdb00ddf751515f30,deepseek|auto|zh-CN
Ilcde/RMCVnote Ilccde/RMCVnote,Ilcde/RMCVnote Ilccde/RMCVnote,882ea10339bf16c366d150258901d1ad,deepseek|auto|zh-CN
Show more Show more,Show more Show more,208648eba428b14f5907e5949be9a202,deepseek|auto|zh-CN
tamlok forked a repository tamlok f forked a repository,tamlok forked a repository tamlok forked a repository,1d915bc4f5d5575856881931b0ce208f,deepseek|auto|zh-CN
2 weeks ago 2 weeks ago,2 weeks ago 2 weeks ago,2f8cabaa82af5d43f1dd00f8aea77cc9,deepseek|auto|zh-CN
vnotex/libgit2 Vnotex/libgit2,vnotex/libgit2 vnotex/libgit2,41663a1d170f1462b294851bd3877315,deepseek|auto|zh-CN
1es☆,1es☆,46a50ef46b9c7970bfec9054b4f12f66,deepseek|auto|zh-CN
tamlok starred 2 repositories tamlok starred 2 repositories,tamlok starred 2 repositories tamlok starred 2 repositories,3c891d9d7231263f436734ff91673c86,deepseek|auto|zh-CN
3 weeks ago weeks ago,3 weeks ago weeks ago,a604732886e5abcbf1ba2da4011750c6,deepseek|auto|zh-CN
xuzhougeng/wispterm xuzhougeng/wispterm,xuzhougeng/wispterm xuzhougeng/wispterm,43b6b8756b5eafb053d2eb1540f3d3c1,deepseek|auto|zh-CN
des,des,0ecee728bf87a4c1a02883004044dcd5,deepseek|auto|zh-CN
"A cross-platform terminal workspace for remote development and Al agents, powered by libghostty-vt. for remote development and AI gents. powered by libghostty-vt.","A cross-platform terminal workspace for remote development and AI agents, powered by libghostty-vt. for remote development and AI agents. powered by libghostty-vt.",779b9948a5af37b440f9030b9fe279ad,deepseek|auto|zh-CN
●Zig☆217 `ziç 含217,●Zig☆217 `zig 含217,e3731f69d9f048572ea493bff2e7b556,deepseek|auto|zh-CN
ghostty-org/ghostty Zhostty-orglghostty,ghostty-org/ghostty ghostty-org/ghostty,4609ba5f29415395784c6c5a52149c7d,deepseek|auto|zh-CN
eIs,eIs,03ac2950c476e37f0445b89498c5c83e,deepseek|auto|zh-CN
"DeepSeek I 深度求素
×丨茴哗哩哗哩（°- 也吽哩吽哩( “°)口干材×| 充气城堡老板视角 哗哩哔×丨茴 性转后的自己是你的理想×丨 2026 OCR工具排行榜： ワつロ干ヤ 充気城惺老板祝角 吽哩 」「 性轄后的自己是仰的理想 メ 20260CR工具排行榜
【声］于/ASMR】）× [声フェチ/ASMR] メ GitHub GitHub
github.com ithub.con.
☆图
所有书签 所有干釜
Top repositories Top repositories
New new
ogulcancelik/herdr ogulcancelik/herdr
Star
Find a repository..
agent multiplexer that lives in your terminal. agent multiplexer that lives in your terminal
D Rust
Ilcde/ReMyCloud Ilccde/ReMyCloud
vnotex/vnote 'notex/vnote
Ilcde/AITranslate Ilccde/AITranslate
tamlok contributed to vnotex/vnote tamlok contributed to vnotex/vnote
Ilcde/CPHe Ilcde/CPHe
weeks ago weeks agc
llcde/PageGen Ilccde/PageGen
Ci/readd qt5.15 windows Ci/readd qt5.15 windows #2696 ＃2696
Ilcde/sqlitebrowser_fork Ilccde/sqlitebrowser_fork
Merged - Merged tamlok merged 18 commits tamlok merged 18 commit.
Ilcde/RMCVnote Ilccde/RMCVnote
Show more Show more
tamlok forked a repository tamlok f forked a repository
2 weeks ago 2 weeks ago
vnotex/libgit2 Vnotex/libgit2
1es☆
tamlok starred 2 repositories tamlok starred 2 repositories
3 weeks ago weeks ago
xuzhougeng/wispterm xuzhougeng/wispterm
des
A cross-platform terminal workspace for remote development and Al agents, powered by libghostty-vt. for remote development and AI gents. powered by libghostty-vt.
●Zig☆217 `ziç 含217
ghostty-org/ghostty Zhostty-orglghostty
eIs","DeepSeek I 深度求索
×丨哔哩哔哩（°- 也哔哩哔哩( “°)口干材×| 充气城堡老板视角 哔哩哔×丨 性转后的自己是你的理想×丨 2026 OCR工具排行榜： 充气城堡老板视角 哔哩 」「 性转后的自己是你的理想 メ 2026 OCR工具排行榜
【声/ASMR】）× [声フェチ/ASMR] メ GitHub GitHub
github.com github.com
☆图
所有书签 所有书签
Top repositories Top repositories
New new
ogulcancelik/herdr ogulcancelik/herdr
Star
Find a repository..
agent multiplexer that lives in your terminal. agent multiplexer that lives in your terminal
D Rust
Ilcde/ReMyCloud Ilccde/ReMyCloud
vnotex/vnote vnotex/vnote
Ilcde/AITranslate Ilccde/AITranslate
tamlok contributed to vnotex/vnote tamlok contributed to vnotex/vnote
Ilcde/CPHe Ilcde/CPHe
weeks ago weeks ago
llcde/PageGen Ilccde/PageGen
Ci/readd qt5.15 windows Ci/readd qt5.15 windows #2696 #2696
Ilcde/sqlitebrowser_fork Ilccde/sqlitebrowser_fork
Merged - Merged tamlok merged 18 commits tamlok merged 18 commits
Ilcde/RMCVnote Ilccde/RMCVnote
Show more Show more
tamlok forked a repository tamlok forked a repository
2 weeks ago 2 weeks ago
vnotex/libgit2 vnotex/libgit2
1es☆
tamlok starred 2 repositories tamlok starred 2 repositories
3 weeks ago weeks ago
xuzhougeng/wispterm xuzhougeng/wispterm
des
A cross-platform terminal workspace for remote development and AI agents, powered by libghostty-vt. for remote development and AI agents. powered by libghostty-vt.
●Zig☆217 `zig 含217
ghostty-org/ghostty ghostty-org/ghostty
eIs",fbd2d326e761539b2591fb807737b14a,deepseek|auto|zh-CN
DeepSeek I 深度求素,DeepSeek I 深度求索,9bc1003a6e7c17217284103208fa6e04,deepseek|auto|zh-CN
×丨茴哗哩哗哩（°- 也吽哩吽哩( “°)口干材×| 充气城堡老板视角 哗哩哔×丨茴 性转后的自己是你的理想×丨 2026 OCR工具排行榜： ワつロ干ヤ 充気城惺老板祝角 吽哩 」「 性轄后的自己是仰的理想 メ 20260CR工具排行榜,×丨哔哩哔哩（°- 也哔哩哔哩( “°)口干材×| 充气城堡老板视角 哔哩哔×丨 性转后的自己是你的理想×丨 2026 OCR工具排行榜： 充气城堡老板视角 哔哩 」「 性转后的自己是你的理想 2026 OCR工具排行榜,14bfba8c6aa6a04a70b34fde04f6b612,deepseek|auto|zh-CN
【声］于/ASMR】）× [声フェチ/ASMR] メ GitHub GitHub,【声音/ASMR】）× [声フェチ/ASMR] メ GitHub GitHub,553835443c4793063a32160052245401,deepseek|auto|zh-CN
github.com ithub.con.,github.com github.com,7e71eb63e470d3ee55729137cfc11d31,deepseek|auto|zh-CN
☆图,☆图,5e185dc0e5cd8b3fb4f9ea915a147cf7,deepseek|auto|zh-CN
所有书签 所有干釜,所有书签 所有书签,0772384507bebc21b22bb20e225ffd46,deepseek|auto|zh-CN
Top repositories Top repositories,Top repositories Top repositories,7923b966d3adbff709d1d5b41e809d91,deepseek|auto|zh-CN
New new,New new,f91e6f14bc4c5e1d14527aff939ceb78,deepseek|auto|zh-CN
ogulcancelik/herdr ogulcancelik/herdr,ogulcancelik/herdr ogulcancelik/herdr,baac22749b7a3d9d24db3fc2efdda0b9,deepseek|auto|zh-CN
Star,Star,26f93e6e68e28a698377e941cb59f29a,deepseek|auto|zh-CN
Find a repository..,Find a repository..,70d2dedf957e706b38f610f161e87294,deepseek|auto|zh-CN
agent multiplexer that lives in your terminal. agent multiplexer that lives in your terminal,agent multiplexer that lives in your terminal. agent multiplexer that lives in your terminal,4a20bc0a4eb013b00bd192a49d7c9634,deepseek|auto|zh-CN
D Rust,D Rust,69766692f2b0170a61f5df05c4b02b4a,deepseek|auto|zh-CN
Ilcde/ReMyCloud Ilccde/ReMyCloud,Ilcde/ReMyCloud Ilccde/ReMyCloud,8a4a457a3da10cb85721369b55abab70,deepseek|auto|zh-CN
vnotex/vnote 'notex/vnote,vnotex/vnote vnotex/vnote,d3cc63f2e335830c38c9e7c45f2087e3,deepseek|auto|zh-CN
Ilcde/AITranslate Ilccde/AITranslate,Ilcde/AITranslate Ilccde/AITranslate,ca4d6c37e96cc13dc8c79ad4fd281b91,deepseek|auto|zh-CN
tamlok contributed to vnotex/vnote tamlok contributed to vnotex/vnote,tamlok contributed to vnotex/vnote tamlok contributed to vnotex/vnote,8bbdae2e3be098210c2adf73b5f5f750,deepseek|auto|zh-CN
Ilcde/CPHe Ilcde/CPHe,Ilcde/CPHe Ilcde/CPHe,2008a4244bcbd8d65c50ddc2cb83fa9e,deepseek|auto|zh-CN
weeks ago weeks agc,weeks ago weeks ago,3289660817028630bef5a5cb8dc556bd,deepseek|auto|zh-CN
llcde/PageGen Ilccde/PageGen,llcde/PageGen Ilccde/PageGen,0f93a64d84f87cbf2dfa7b3fde5d1b87,deepseek|auto|zh-CN
Ci/readd qt5.15 windows Ci/readd qt5.15 windows #2696 ＃2696,Ci/readd qt5.15 windows Ci/readd qt5.15 windows #2696 #2696,dc89e2a03236a033dfe818f95ba3f43e,deepseek|auto|zh-CN
Ilcde/sqlitebrowser_fork Ilccde/sqlitebrowser_fork,Ilcde/sqlitebrowser_fork Ilccde/sqlitebrowser_fork,54be3faa063f5a3edcb658b4c9a0df81,deepseek|auto|zh-CN
Merged - Merged tamlok merged 18 commits tamlok merged 18 commit.,Merged - Merged tamlok merged 18 commits tamlok merged 18 commits,699a788248e8b68bdb00ddf751515f30,deepseek|auto|zh-CN
Ilcde/RMCVnote Ilccde/RMCVnote,Ilcde/RMCVnote Ilccde/RMCVnote,882ea10339bf16c366d150258901d1ad,deepseek|auto|zh-CN
Show more Show more,Show more Show more,208648eba428b14f5907e5949be9a202,deepseek|auto|zh-CN
tamlok forked a repository tamlok f forked a repository,tamlok forked a repository tamlok forked a repository,1d915bc4f5d5575856881931b0ce208f,deepseek|auto|zh-CN
2 weeks ago 2 weeks ago,2 weeks ago 2 weeks ago,2f8cabaa82af5d43f1dd00f8aea77cc9,deepseek|auto|zh-CN
vnotex/libgit2 Vnotex/libgit2,vnotex/libgit2 vnotex/libgit2,41663a1d170f1462b294851bd3877315,deepseek|auto|zh-CN
1es☆,1es☆,46a50ef46b9c7970bfec9054b4f12f66,deepseek|auto|zh-CN
tamlok starred 2 repositories tamlok starred 2 repositories,tamlok starred 2 repositories tamlok starred 2 repositories,3c891d9d7231263f436734ff91673c86,deepseek|auto|zh-CN
3 weeks ago weeks ago,3 weeks ago weeks ago,a604732886e5abcbf1ba2da4011750c6,deepseek|auto|zh-CN
xuzhougeng/wispterm xuzhougeng/wispterm,xuzhougeng/wispterm xuzhougeng/wispterm,43b6b8756b5eafb053d2eb1540f3d3c1,deepseek|auto|zh-CN
des,des,0ecee728bf87a4c1a02883004044dcd5,deepseek|auto|zh-CN
"A cross-platform terminal workspace for remote development and Al agents, powered by libghostty-vt. for remote development and AI gents. powered by libghostty-vt.","A cross-platform terminal workspace for remote development and AI agents, powered by libghostty-vt. for remote development and AI agents. powered by libghostty-vt.",779b9948a5af37b440f9030b9fe279ad,deepseek|auto|zh-CN
●Zig☆217 `ziç 含217,●Zig☆217 `zig 含217,e3731f69d9f048572ea493bff2e7b556,deepseek|auto|zh-CN
